fips_code,year,ru_code,ruc_label
04017,2000,4,Nonmetro - urban larger pop. adjacent to metro area
04017,1990,5,Nonmetro - urban larger pop. not adjacent to metro area
04017,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
04017,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
04019,2014_18,2,Metro - medium population
04019,2000,2,Metro - medium population
04019,1990,2,Metro - medium population
04019,1980,2,Metro - medium population
04019,1970,2,Metro - medium population
04021,2014_18,1,Metro - largest population
04021,2000,1,Metro - largest population
04021,1990,1,Metro - largest population
04021,1980,4,Nonmetro - urban larger pop. adjacent to metro area
04021,1970,4,Nonmetro - urban larger pop. adjacent to metro area
04023,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
04023,2000,4,Nonmetro - urban larger pop. adjacent to metro area
04023,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
04023,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
04023,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
04025,2014_18,3,Metro - smallest population
04025,2000,3,Metro - smallest population
04025,1990,4,Nonmetro - urban larger pop. adjacent to metro area
04025,1980,4,Nonmetro - urban larger pop. adjacent to metro area
04025,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
04027,2014_18,3,Metro - smallest population
04027,2000,3,Metro - smallest population
04027,1990,3,Metro - smallest population
04027,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
04027,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
05001,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05001,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05001,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05001,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05001,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05003,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05003,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05003,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05003,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05003,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05005,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05005,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05005,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05005,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05005,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05007,2014_18,2,Metro - medium population
05007,2000,2,Metro - medium population
05007,1990,3,Metro - smallest population
05007,1980,4,Nonmetro - urban larger pop. adjacent to metro area
05007,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
05009,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05009,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05009,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05009,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05009,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05011,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05011,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05011,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05011,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05011,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05013,2014_18,9,Nonmetro - rural not adjacent to metro area
05013,2000,9,Nonmetro - rural not adjacent to metro area
05013,1990,9,Nonmetro - rural not adjacent to metro area
05013,1980,9,Nonmetro - rural not adjacent to metro area
05013,1970,9,Nonmetro - rural not adjacent to metro area
05015,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05015,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05015,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05015,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05015,1970,9,Nonmetro - rural not adjacent to metro area
05017,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05017,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05017,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05017,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05017,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05019,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05019,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05019,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05019,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05019,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05021,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05021,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05021,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05021,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05021,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05023,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05023,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05023,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05023,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05023,1970,9,Nonmetro - rural not adjacent to metro area
05025,2014_18,3,Metro - smallest population
05025,2000,3,Metro - smallest population
05025,1990,8,Nonmetro - rural adjacent to metro area
05025,1980,8,Nonmetro - rural adjacent to metro area
05025,1970,8,Nonmetro - rural adjacent to metro area
05027,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05027,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05027,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05027,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05027,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05029,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05029,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05029,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05029,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05029,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05031,2014_18,3,Metro - smallest population
05031,2000,3,Metro - smallest population
05031,1990,5,Nonmetro - urban larger pop. not adjacent to metro area
05031,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
05031,1970,5,Nonmetro - urban larger pop. not adjacent to metro area
05033,2014_18,2,Metro - medium population
05033,2000,2,Metro - medium population
05033,1990,3,Metro - smallest population
05033,1980,3,Metro - smallest population
05033,1970,3,Metro - smallest population
05035,2014_18,1,Metro - largest population
05035,2000,1,Metro - largest population
05035,1990,1,Metro - largest population
05035,1980,2,Metro - medium population
05035,1970,2,Metro - medium population
05037,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05037,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05037,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05037,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05037,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05039,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05039,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05039,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05039,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05039,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05041,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05041,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05041,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05041,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05041,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05043,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05043,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05043,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05043,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05043,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05045,2014_18,2,Metro - medium population
05045,2000,2,Metro - medium population
05045,1990,2,Metro - medium population
05045,1980,2,Metro - medium population
05045,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05047,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05047,2000,2,Metro - medium population
05047,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05047,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05047,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05049,2014_18,9,Nonmetro - rural not adjacent to metro area
05049,2000,9,Nonmetro - rural not adjacent to metro area
05049,1990,9,Nonmetro - rural not adjacent to metro area
05049,1980,9,Nonmetro - rural not adjacent to metro area
05049,1970,9,Nonmetro - rural not adjacent to metro area
05051,2014_18,3,Metro - smallest population
05051,2000,3,Metro - smallest population
05051,1990,4,Nonmetro - urban larger pop. adjacent to metro area
05051,1980,5,Nonmetro - urban larger pop. not adjacent to metro area
05051,1970,4,Nonmetro - urban larger pop. adjacent to metro area
05053,2014_18,2,Metro - medium population
05053,2000,2,Metro - medium population
05053,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05053,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05053,1970,8,Nonmetro - rural adjacent to metro area
05055,2014_18,4,Nonmetro - urban larger pop. adjacent to metro area
05055,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05055,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05055,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05055,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05057,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05057,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05057,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05057,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05057,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05059,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05059,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05059,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05059,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05059,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05061,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05061,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05061,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05061,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05061,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05063,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05063,2000,7,Nonmetro - urban smaller pop. not adjacent to metro area
05063,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05063,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05063,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05065,2014_18,9,Nonmetro - rural not adjacent to metro area
05065,2000,9,Nonmetro - rural not adjacent to metro area
05065,1990,9,Nonmetro - rural not adjacent to metro area
05065,1980,9,Nonmetro - rural not adjacent to metro area
05065,1970,9,Nonmetro - rural not adjacent to metro area
05067,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05067,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05067,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05067,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05067,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05069,2014_18,3,Metro - smallest population
05069,2000,3,Metro - smallest population
05069,1990,3,Metro - smallest population
05069,1980,3,Metro - smallest population
05069,1970,3,Metro - smallest population
05071,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05071,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05071,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05071,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05071,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05073,2014_18,8,Nonmetro - rural adjacent to metro area
05073,2000,8,Nonmetro - rural adjacent to metro area
05073,1990,8,Nonmetro - rural adjacent to metro area
05073,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05073,1970,8,Nonmetro - rural adjacent to metro area
05075,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05075,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05075,1990,7,Nonmetro - urban smaller pop. not adjacent to metro area
05075,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05075,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05077,2014_18,7,Nonmetro - urban smaller pop. not adjacent to metro area
05077,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05077,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05077,1980,7,Nonmetro - urban smaller pop. not adjacent to metro area
05077,1970,7,Nonmetro - urban smaller pop. not adjacent to metro area
05079,2014_18,3,Metro - smallest population
05079,2000,3,Metro - smallest population
05079,1990,8,Nonmetro - rural adjacent to metro area
05079,1980,8,Nonmetro - rural adjacent to metro area
05079,1970,8,Nonmetro - rural adjacent to metro area
05081,2014_18,3,Metro - smallest population
05081,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05081,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05081,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05081,1970,3,Metro - smallest population
05083,2014_18,6,Nonmetro - urban smaller pop. adjacent to metro area
05083,2000,6,Nonmetro - urban smaller pop. adjacent to metro area
05083,1990,6,Nonmetro - urban smaller pop. adjacent to metro area
05083,1980,6,Nonmetro - urban smaller pop. adjacent to metro area
05083,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05085,2014_18,2,Metro - medium population
05085,2000,2,Metro - medium population
05085,1990,2,Metro - medium population
05085,1980,2,Metro - medium population
05085,1970,6,Nonmetro - urban smaller pop. adjacent to metro area
05087,2014_18,2,Metro - medium population
05087,2000,2,Metro - medium population
05087,1990,8,Nonmetro - rural adjacent to metro area
05087,1980,8,Nonmetro - rural adjacent to metro area
05087,1970,9,Nonmetro - rural not adjacent to metro area
05089,2014_18,9,Nonmetro - rural not adjacent to metro area
05089,2000,9,Nonmetro - rural not adjacent to metro area
05089,1990,9,Nonmetro - rural not adjacent to metro area
